"06 ,Robbery, extortion and hijacking offences","Clara, Laois/Offaly Division",1,1,0,0,0,1,1
"06 ,Robbery, extortion and hijacking offences","Claremorris, Mayo Division",2,3,1,3,1,0,0
"06 ,Robbery, extortion and hijacking offences","Clifden, Galway Division",0,1,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Cloch na Ron, Galway Division",1,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Cloghan, Co. Offaly, Laois/Offaly Division",0,0,0,0,1,0,0
"06 ,Robbery, extortion and hijacking offences","Clogheen, Co. Tipperary, Tipperary Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Clogher, Donegal Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Clogherhead, Louth Division",1,1,0,0,0,1,1
"06 ,Robbery, extortion and hijacking offences","Clonakilty, Cork West Division",0,0,0,1,0,0,0
"06 ,Robbery, extortion and hijacking offences","Clonark, Roscommon/Longford Division",0,1,0,0,2,1,0
"06 ,Robbery, extortion and hijacking offences","Clonaslee, Laois/Offaly Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Clonbologue, Laois/Offaly Division",0,2,0,1,0,0,0
"06 ,Robbery, extortion and hijacking offences","Clondalkin, D.M.R. Western Division",68,52,32,39,90,43,41
"06 ,Robbery, extortion and hijacking offences","Clones, Cavan/Monaghan Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Clonmany, Donegal Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Clonmel, Tipperary Division",11,11,18,8,8,5,1
"06 ,Robbery, extortion and hijacking offences","Clonroche, Wexford Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Clontarf, D.M.R. Northern Division",41,82,55,50,30,29,8
"06 ,Robbery, extortion and hijacking offences","Cloughjordan, Tipperary Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Cloyne, Cork North Division",0,1,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Coachford, Cork West Division",0,0,0,0,0,0,1
"06 ,Robbery, extortion and hijacking offences","Cobh, Cork North Division",1,1,0,1,1,1,3
"06 ,Robbery, extortion and hijacking offences","Collon, Louth Division",1,0,0,0,1,0,0
"06 ,Robbery, extortion and hijacking offences","Collooney, Sligo/Leitrim Division",2,0,2,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Cong, Mayo Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Convoy, Donegal Division",0,1,1,1,0,0,0
"06 ,Robbery, extortion and hijacking offences","Coolaney, Sligo/Leitrim Division",0,0,0,1,0,0,0
"06 ,Robbery, extortion and hijacking offences","Coolock, D.M.R. Northern Division",69,76,118,76,81,66,34
"06 ,Robbery, extortion and hijacking offences","Cootehill, Cavan/Monaghan Division",1,0,1,0,1,1,0
"06 ,Robbery, extortion and hijacking offences","Corofin Co. Clare, Clare Division",1,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Corofin Co. Galway, Galway Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Courtown Harbour, Wexford Division",3,0,1,5,5,0,1
"06 ,Robbery, extortion and hijacking offences","Craughwell, Galway Division",1,0,0,0,0,1,0
"06 ,Robbery, extortion and hijacking offences","Creggs, Galway Division",0,0,1,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Crookstown, Cork West Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Croom, Limerick Division",1,1,0,1,0,0,1
"06 ,Robbery, extortion and hijacking offences","Crosshaven, Cork City Division",1,0,0,0,0,1,0
"06 ,Robbery, extortion and hijacking offences","Crossmolina, Mayo Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Crumlin, D.M.R. Southern Division",24,30,39,26,44,40,22
"06 ,Robbery, extortion and hijacking offences","Crusheen, Clare Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Daingean, Laois/Offaly Division",1,1,0,0,1,0,0
"06 ,Robbery, extortion and hijacking offences","Delvin, Westmeath Division",2,0,0,0,1,0,0
"06 ,Robbery, extortion and hijacking offences","Dingle, Kerry Division",0,1,0,0,0,2,0
"06 ,Robbery, extortion and hijacking offences","Dolla, Tipperary Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Donegal Town, Donegal Division",0,1,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Doneraile, Cork North Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Donnybrook, D.M.R. South Central Division",23,19,13,21,24,19,6
"06 ,Robbery, extortion and hijacking offences","Douglas, Cork City Division",1,0,3,3,1,6,1
"06 ,Robbery, extortion and hijacking offences","Dowra, Cavan/Monaghan Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Drimoleague, Cork West Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Drinagh, Cork West Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Drogheda, Louth Division",30,14,35,33,25,36,9
"06 ,Robbery, extortion and hijacking offences","Drumad, Louth Division",0,0,2,3,0,1,0
"06 ,Robbery, extortion and hijacking offences","Drumcollogher, Limerick Division",1,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Drumlish, Roscommon/Longford Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Drumshambo, Sligo/Leitrim Division",0,0,0,1,0,1,0
"06 ,Robbery, extortion and hijacking offences","Dublin Airport, D.M.R. Northern Division",0,0,0,0,2,0,1
"06 ,Robbery, extortion and hijacking offences","Duleek, Meath Division",3,0,2,1,5,4,3
"06 ,Robbery, extortion and hijacking offences","Dun Fionnachaid, Donegal Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Dun Laoghaire, D.M.R. Eastern Division",31,28,31,39,40,18,11
"06 ,Robbery, extortion and hijacking offences","Dunboyne, Meath Division",4,8,7,5,3,10,1
"06 ,Robbery, extortion and hijacking offences","Duncannon, Wexford Division",0,2,1,0,0,1,0
"06 ,Robbery, extortion and hijacking offences","Dundalk, Louth Division",50,36,49,30,35,36,8
"06 ,Robbery, extortion and hijacking offences","Dundrum, D.M.R. Eastern Division",29,37,38,33,33,28,15
"06 ,Robbery, extortion and hijacking offences","Dungarvan, Waterford Division",3,7,4,3,1,3,3
"06 ,Robbery, extortion and hijacking offences","Dunlavin, Wicklow Division",0,0,2,1,0,0,0
"06 ,Robbery, extortion and hijacking offences","Dunleer, Louth Division",2,1,1,0,1,1,0
"06 ,Robbery, extortion and hijacking offences","Dunmanway, Cork West Division",3,2,0,0,0,1,0
"06 ,Robbery, extortion and hijacking offences","Dunmore East, Waterford Division",0,0,0,0,1,0,0
"06 ,Robbery, extortion and hijacking offences","Dunmore, Galway Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Dunshaughlin, Meath Division",2,1,3,4,2,1,0
"06 ,Robbery, extortion and hijacking offences","Durrow, Laois/Offaly Division",0,1,1,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Durrus, Cork West Division",0,0,0,0,0,0,1
"06 ,Robbery, extortion and hijacking offences","Edenderry, Laois/Offaly Division",5,3,4,3,0,1,0
"06 ,Robbery, extortion and hijacking offences","Edgeworthstown, Roscommon/Longford Division",1,3,0,3,1,2,1
"06 ,Robbery, extortion and hijacking offences","Elphin, Roscommon/Longford Division",0,0,0,0,1,0,0
"06 ,Robbery, extortion and hijacking offences","Emly, Tipperary Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Emyvale, Cavan/Monaghan Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Enfield, Meath Division",3,3,1,1,1,1,0
"06 ,Robbery, extortion and hijacking offences","Ennis, Clare Division",11,7,12,13,14,12,3
"06 ,Robbery, extortion and hijacking offences","Enniscorthy, Wexford Division",0,1,1,3,8,2,2
"06 ,Robbery, extortion and hijacking offences","Enniscrone, Sligo/Leitrim Division",0,0,1,1,0,1,0
"06 ,Robbery, extortion and hijacking offences","Enniskerry, Wicklow Division",2,3,2,0,2,0,0
"06 ,Robbery, extortion and hijacking offences","Ennistymon, Clare Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Eyrecourt, Galway Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Farranfore, Kerry Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Ferbane, Laois/Offaly Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Fermoy, Cork North Division",0,0,0,0,2,2,0
"06 ,Robbery, extortion and hijacking offences","Ferns, Wexford Division",0,1,0,0,0,0,2
"06 ,Robbery, extortion and hijacking offences","Ferrybank, Waterford Division",5,1,1,5,1,1,4
"06 ,Robbery, extortion and hijacking offences","Fethard, Tipperary Division",1,0,0,1,0,0,0
"06 ,Robbery, extortion and hijacking offences","Finglas, D.M.R. Western Division",110,95,82,89,92,72,24
"06 ,Robbery, extortion and hijacking offences","Fitzgibbon Street, D.M.R. North Central Division",120,120,93,91,82,62,22
"06 ,Robbery, extortion and hijacking offences","Foxford, Mayo Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Foynes, Limerick Division",0,0,0,1,0,0,0
"06 ,Robbery, extortion and hijacking offences","Frenchpark, Roscommon/Longford Division",0,2,0,0,1,0,0
"06 ,Robbery, extortion and hijacking offences","Freshford, Kilkenny/Carlow Division",0,0,0,0,1,0,0
"06 ,Robbery, extortion and hijacking offences","Gaillimh, Galway Division",32,31,22,30,22,19,3
"06 ,Robbery, extortion and hijacking offences","Garristown, D.M.R. Northern Division",1,1,4,1,1,0,0
"06 ,Robbery, extortion and hijacking offences","Glanmire, Cork City Division",2,3,0,1,0,4,4
"06 ,Robbery, extortion and hijacking offences","Glantaine, Cork North Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Glasson, Westmeath Division",0,0,0,1,0,0,0
"06 ,Robbery, extortion and hijacking offences","Gleann na Muaidhe, Mayo Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Glenamaddy, Galway Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Glenbeigh, Kerry Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Glengarriff, Cork West Division",1,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Glenmore, Kilkenny/Carlow Division",0,1,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Glin, Limerick Division",2,1,0,1,0,0,0
"06 ,Robbery, extortion and hijacking offences","Glynn, Wexford Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Gob an Choire, Mayo Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Golden, Tipperary Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Goresbridge, Kilkenny/Carlow Division",2,1,2,0,0,1,1
"06 ,Robbery, extortion and hijacking offences","Gorey, Wexford Division",1,0,2,2,11,1,1
"06 ,Robbery, extortion and hijacking offences","Gort, Galway Division",0,0,0,0,1,1,0
"06 ,Robbery, extortion and hijacking offences","Graiguenamanagh, Kilkenny/Carlow Division",0,2,0,1,0,1,0
"06 ,Robbery, extortion and hijacking offences","Granard, Roscommon/Longford Division",1,1,2,0,0,1,1
"06 ,Robbery, extortion and hijacking offences","Grange, Sligo/Leitrim Division",1,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Greystones, Wicklow Division",14,5,4,7,7,2,1
"06 ,Robbery, extortion and hijacking offences","Gurranabraher, Cork City Division",10,12,3,9,7,11,3
"06 ,Robbery, extortion and hijacking offences","Gurteen, Sligo/Leitrim Division",0,0,0,0,0,1,0
"06 ,Robbery, extortion and hijacking offences","Hackballscross, Louth Division",2,0,1,0,0,1,0
"06 ,Robbery, extortion and hijacking offences","Hacketstown, Kilkenny/Carlow Division",0,2,3,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Headford, Galway Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Henry Street, Limerick Division",74,66,50,52,38,44,13
"06 ,Robbery, extortion and hijacking offences","Holycross, Tipperary Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Hospital Co Limerick, Limerick Division",0,0,0,0,0,0,1
"06 ,Robbery, extortion and hijacking offences","Howth, D.M.R. Northern Division",10,17,20,13,19,16,4
"06 ,Robbery, extortion and hijacking offences","Indreabhain, Galway Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Innishannon, Cork West Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Irishtown, D.M.R. South Central Division",22,7,14,11,19,11,9
"06 ,Robbery, extortion and hijacking offences","Kanturk, Cork North Division",1,0,0,1,0,0,0
"06 ,Robbery, extortion and hijacking offences","Keadue, Roscommon/Longford Division",0,1,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kealkil, Cork West Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Keel, Mayo Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kells Ceanannus Mor, Meath Division",1,3,1,3,0,1,1
"06 ,Robbery, extortion and hijacking offences","Kenagh, Roscommon/Longford Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kenmare, Kerry Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kerrykeel, Donegal Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kevin Street, D.M.R. South Central Division",91,103,56,88,113,89,46
"06 ,Robbery, extortion and hijacking offences","Kilbeggan, Westmeath Division",0,0,0,0,0,2,1
"06 ,Robbery, extortion and hijacking offences","Kilbrittain, Cork West Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kilcock, Kildare Division",0,4,0,1,1,11,0
"06 ,Robbery, extortion and hijacking offences","Kilconnell, Galway Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kilcormac, Laois/Offaly Division",0,0,0,1,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kilcullen, Kildare Division",2,2,1,0,3,1,1
"06 ,Robbery, extortion and hijacking offences","Kildare, Kildare Division",8,4,5,12,6,4,4
"06 ,Robbery, extortion and hijacking offences","Kildorrery, Cork North Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kildysart, Clare Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kilkee, Clare Division",0,2,1,1,0,0,1
"06 ,Robbery, extortion and hijacking offences","Kilkelly, Mayo Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kilkenny, Kilkenny/Carlow Division",9,14,12,7,4,7,6
"06 ,Robbery, extortion and hijacking offences","Kill, Co Waterford, Waterford Division",0,1,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Killala, Mayo Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Killaloe, Clare Division",0,0,0,0,0,2,1
"06 ,Robbery, extortion and hijacking offences","Killarney, Kerry Division",9,1,2,1,2,0,1
"06 ,Robbery, extortion and hijacking offences","Killeagh, Cork North Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Killenaule, Tipperary Division",0,0,0,0,0,1,0
"06 ,Robbery, extortion and hijacking offences","Killeshandra, Cavan/Monaghan Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Killimor, Galway Division",0,0,0,1,0,0,0
"06 ,Robbery, extortion and hijacking offences","Killorglin, Kerry Division",0,0,1,1,2,1,0
"06 ,Robbery, extortion and hijacking offences","Killucan, Westmeath Division",1,0,0,2,1,0,0
"06 ,Robbery, extortion and hijacking offences","Kilmacow, Kilkenny/Carlow Division",0,0,0,0,1,0,0
"06 ,Robbery, extortion and hijacking offences","Kilmacrennan, Donegal Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kilmacthomas, Waterford Division",0,0,1,0,1,0,0
"06 ,Robbery, extortion and hijacking offences","Kilmaine, Mayo Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kilmainham, D.M.R. South Central Division",54,91,57,73,60,53,22
"06 ,Robbery, extortion and hijacking offences","Kilmallock, Limerick Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kilmeaden, Waterford Division",0,1,0,0,1,0,0
"06 ,Robbery, extortion and hijacking offences","Kilmoganny, Kilkenny/Carlow Division",0,0,0,1,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kilmore Quay, Wexford Division",0,0,0,0,1,0,0
"06 ,Robbery, extortion and hijacking offences","Kilnaleck, Cavan/Monaghan Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kilrickle, Galway Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kilrush, Clare Division",1,1,2,1,5,2,1
"06 ,Robbery, extortion and hijacking offences","Kilsheelan, Tipperary Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kiltimagh, Mayo Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kiltormer, Galway Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kilworth, Cork North Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kingscourt, Cavan/Monaghan Division",1,0,1,1,2,1,0
"06 ,Robbery, extortion and hijacking offences","Kinlough, Sligo/Leitrim Division",0,0,0,0,0,0,1
"06 ,Robbery, extortion and hijacking offences","Kinnegad, Westmeath Division",1,4,0,0,4,2,0
"06 ,Robbery, extortion and hijacking offences","Kinnitty, Laois/Offaly Division",1,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Kinsale, Cork West Division",1,0,0,0,1,0,0
"06 ,Robbery, extortion and hijacking offences","Kinvara, Galway Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Knock, Mayo Division",1,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Knocknagoshel, Kerry Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Lanesboro, Roscommon/Longford Division",0,1,0,0,0,2,0
"06 ,Robbery, extortion and hijacking offences","Laytown, Meath Division",6,8,10,9,8,3,0
"06 ,Robbery, extortion and hijacking offences","Leach Seoirse, Galway Division",1,0,0,0,0,0,1
"06 ,Robbery, extortion and hijacking offences","Leamybrien, Waterford Division",1,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Leitir Mor, Galway Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Leixlip, Kildare Division",12,4,6,3,5,5,2
"06 ,Robbery, extortion and hijacking offences","Letterfrack, Galway Division",0,0,0,0,0,0,0
"06 ,Robbery, extortion and hijacking offences","Letterkenny, Donegal Division",6,7,6,10,9,7,3
"06 ,Robbery, extortion and hijacking offences","Lifford, Donegal Division",0,1,2,2,0,1,0
"06 ,Robbery, extortion and hijacking offences","Liscarroll, Cork North Division",0,0,0,0,1,0,0
